alih generasi	pembaruan, penyegaran, peremajaan, regenerasi;
alih haluan	berganti haluan, berputar arah, bersiru;
alih suara	salin suara, sulih suara;
alih tempat	bedol ([cak]), eksodus, migrasi, pindah, transmigrasi;
alih tugas	[n] mutasi;
alih-alih	[p] bukannya, kiranya, rupanya, seharusnya, ternyata,
alim	[a] ahli, berilmu, berpengetahuan, bestari, bijak, imani, muhsin, pandai, patuh;
alinea	[n] gugus kalimat, paragraf, perenggan
alir	[v] 1) berambai-ambai, bercucuran, berderai, bergerak, berhembus, berlinang, berpindah, berputar, bersirkulasi, bertiup, keluar, meleleh, melurut, memancar, mencair, mencerat, menerus, menetes, mengarus, menggabak, mengiler, mengucur, menitik, menjelejeh, merabas, merebak, meremang, merembah (air mata), merembes, meresap; \n\n2) [ki] beramai-ramai, berbanyak-banyak, berbondong-bondong, berderai-derai, berduyun-duyun;
aliran	[n] 1) arus, cucuran, deraian, gelombang, gerakan, imbasan, jalan, lelehan, pancaran, pancuran, peredaran, perputaran, rembesan, sirkulasi (udara); \n\n2) adicita, ajaran, anutan, fikrah, filsafat, golongan, haluan, ideologi, isme, keyakinan, mazhab, pandangan, pegangan, pemikiran, pendapat, sekte, tarekat;
alit	[n] celak, palit, sipat;
alit	[a] cilik, kecil, kerdil, kicik, mikro, mungil, tengkes, unyil ([cak]) \n\n[ant] besar
alit	[v] 1) mengikat; melilitkan, membelitkan; \n\n2) memacul, memencet, memijit, memisit, menekan, mengapit, mengempa, menggencet
alkisah	[n] berwai, cerita, dongeng, kisah, maka
Allah	[n] Almalik, Halikuljabbar, Sang Pencipta, Tuhan, Yang Mahakuasa
almanak	[n] kalender, penanggalan, takwim
almarhum	[n] almarhumah, mendiang
alokasi	[n] bagian, catu, distribusi, jatah, kuota, peruntukan, porsi;
alopesia	[n] kebotakan, keluruhan, kerontokan
alot	[a] 1) gayal, jegang, kenyal, keras ([ki]), liat, ulet; \n\n2) berkepanjangan, lanjut, sendat, sengit, sulit
alpa	[a] abai, cabar, cuai, kelim, lalai, leler, lengah, lupa, malas, salah, silap, taksir, teledor;
alternasi	[n] pergantian, permutasi, perputaran, pertukaran, suksesi
alternatif	[n] 1) opsi, pilihan, preferensi, seleksi; \n\n2) pengganti, substitusi, surogat
alu	[n] anak gobek, anak lesung, antan, antar-antar, lenjing, muntu, pelantak, pelocok, penghentak, tukul
alumnus	[n] alumni, jebolan ([cak]), keluaran, lepasan, lulusan, tamatan
alun	[n] aliran, arus, gelombang, ombak, riak;
alun-alun	[v] bergelombang, bergelora, beriak, berikal (rambut), berkerut-kerut, berketak, berombak-ombak
alun-alun	[n] arena, gelanggang, kawasan, lapangan, medan, padang, tanah lapang, tanah luas
alunan	[n] buaian, lantunan, nyanyian
alur	[n] 1) anak sungai, ceruk, dasar (sungai), galur, jejak, paluh, parit, runtut, tali air, terusan air, uring; \n\n2) jalan cerita, plot; \n\n3) aturan, jalan;
aluran	[n] asal-usul, silsilah, sulalah, susur galur;
alwah	[n] gaharu, tengkaras
amal	[n] 1) jasa, kebaikan, kebijakan; \n\n2) derma, fitrah, infak, pemberian, sedekah, sumbangan, zakat;
amalan	[n] ibadah, kebajikan, kebiasaan, wiritan;
aman	[a] 1) bahagia, damai, hening, jernih (suasana), lega, reda, rukun, sejahtera, senang, sentosa, tenang, tenteram; \n\n2) selamat, sip ([cak]), terjaga, terjamin, terlindung, tersembunyi; \n\n3) mantap, meyakinkan, pasti; \n\n[ant] 1) huru-hara
amanah	[a] baik, benar, tepercaya, ikhlas, jujur, lurus, lurus akal, lurus hati, mukhlis, mustakim, sadik, tulus hati, tulus ikhlas; \n\n[ant] khianat
amanat	[n] 1) amar, arahan, instruksi, mandat, nasihat, peninggalan, perintah, permintaan, pesan, suruhan, titah, titipan, wasiat, wejangan; \n\n2) ajaran, keterangan, nasihat, pemberitahuan, petuah; \n\n3) hikmah, makna, moral, pelajaran;
amandel	[n] tekak, tonsil
amarah	[n] kemarahan, kemurkaan, nafsu
amat	[adv] banget ([cak]), benar, benar-benar, berlebihan, besar, betul-betul, kelewat ([cak]), maha, nian, paling, sangat, sekali, sungguh, terlalu, terlampau;
amat	[v] 1) melihat, memandangi, memantau, memata-matai, memerhatikan, memeriksa, memindai, memonitor, mempelajari, menatap, meneliti, mengawasi, mengikuti, menginvestigasi, mengobservasi, menilik, menjelang, menyelidiki, menyidik, menyoroti; \n\n2) mempelajari, mendalami, menelaah, meneliti, mengkaji, meninjau, menjelajahi ([ki]), menyelidiki, menyimak;
amatan	[n] kajian, pandangan, pantauan, tilikan, tinjauan, ulasan;
ambah-ambah	[n] pes, sampar
ambai	[v] bercucuran, berderai, berhamburan, berjelejehan, berlelehan, berlinang, bersibaran, bertetesan, memercik-mercik, mencicik, menciprat, mengalir, menitik, menitis, merebak, sabak, serembah-serembih;
ambal	[n] gelaran, guderi, hamparan, kain, karpet, katifah, lapik, matras, permadani, serampin, tikar, tilam
ambal	[v] berarak-arak, berdefile, berkirab, berkonvoi, berparade, berpawai;
ambalan	[n] arak-arakan, defile, gugus, iring-iringan, kirab, konvoi, parade, pasukan, pawai, perarakan, prosesi
ambang	[n] 1) alang, belan, kayu palang, lawa, rimbat, sengkang; \n\n2) [ki] babak, fase, periode, stadium, tahap, taraf, tingkat;
ambang	[v] melayang-layang, terapung-apung, terjumbul-jumbul, terkatung-katung
ambasador	[n] aryaduta, duta besar, mahaduta
ambau	[v] 1) terjun; \n\n2) [ki] angkat tangan, bertekuk lutut, kalah, kecundang, keok ([ki]), menyerah, roboh, rontok ([ki]), takluk, tersisih, tumbang, tunduk;
ambeien	[n] bawasir, hemoroid, puru sembelit, wasir
ambek	[a] aseran, baran, darah panas, kereng, ketus, pemanas, pemarah, pemberang, penaik darah, perambang;
amben	[n] balai-balai, bangku, dipan, tapang
ambet	[n] bebat, lampin, pembalut, pembarut, pembelit, pengikat, popok
ambigu	[a] enigmatis, problematis, samar, taksa
ambiguitas	[n] ketaksaan, kemaknagandaan
ambil	[v] cabut, capai, cedok, curi, jangkau, jiplak, jolok, kait, kebas, kutip, nukil, pegang, petik, pungut, rampas, rebut, rekam, renggut, rompak, sambar, samun, sapu, sedut, sentak, tangkap, tarik, terima, tiru; \n\n[ant] simpan
ambisi	[n] gairah, hasrat, intensi, keinginan, kemauan, nafsu pretensi, target, tekad;
ambivalen	[a] bercabang, mendua, terpecah
amblas	[cak] 1) [v] gaib, hanyut, hilang, lelap, lenyap, lulus, menggelap, menguap ([ki]), meresap, musnah, pupus, terbang ([ki]); \n\n2) [a] bersih ([cak]), habis, kikis, labas, licin, lucut, ludes, tandas
ambles	[v] tenggalam, terbenam, terhunjam, terperosok, turun
ambrol	[v] [cak] bedah, bobol, jebol, meledos, runtuh
ambruk	[v] 1) anjlok, rampak, roboh, runtuh, terjelabak, tumbang; \n\n2) gering, lara, sakit; \n\n3) bangkrut, berantakan, gulung tikar, jatuh, kolaps ([cak]), pailit, remuk, terpuruk [v] melambung, membubung, membumbung, memuncak, mengumbang-ambingkan, meninggi, menjulangkan, merabung, naik;
amfibi	[n] bancet, bangkong, belentung, berudu, kadal, kadal air, katak, kintal, kodok, kuak, kungkang, loncek, salamander, si dengkang
amin	[v] meluluskan, mem(per)bolehkan, membenarkan, memenuhi, memperkenankan, memufakati, mengabulkan, mengasese ([cak]), mengijabkan, mengiyakan, mengizinkan, menyetujui;
amis	[a] anyir
amoral	[a] asusila, cabul, dursila, jangak, jorok, kotor, lacur, lucah, mesum, porno, tunasusila \n\n[ant] bermoral
ampai	[v] gantung, kait, sampai, sangkut;
ampai-ampai	[n] lumbur, teronak, ubur-ubur
ampaian	[n] gantungan, penyangkut, penyida, sampaian, sampiran;
ampas	[n] bekas, endap-endap, keladak, latak, pungkur, residu, sempelah, sempuras, sepah, sisa, tahi;
ampas gula	ceng, melase, tengguli, tetes
ampela	[n] empedal, kantong perut, rempela
ampelas	[n] amril, rempelas
amplop	[n] 1) pembungkus surat, sampul surat; \n\n2) beselan, ruba-ruba, uang pelicin, uang semir, uang sogok, uang suap, uang tempel
ampu	[v] 1) memapah, memayang, menahan, mencagak, menongkat, menopang, menumpil, menunjang, menyagang, menyangga, menyekang, menyokong; \n\n2) memerintah, mengampukan; \n\n3) memelihara, menanggung, merawat;
ampuh	[a] 1) bertuah, cespleng ([cak]), efektif, makbul, mangkus, manjur, mempan, mujarab, mustajab, sangkil, tokcer ([cak]); \n\n2) berilmu, berisi ([ki]), digdaya, kebal, mandraguna, pintar, sakti;
ampun	1) [p] maaf, sori ([cak]); \n\n2) [adv] [cak] bukan main, luar biasa tobat;
ampunan	[n] abolisi, absolusi, amnesti, belas kasihan, izin, lepas, maaf, magfirah, pemaafan, pembebasan
amputasi	[v] memotong
amtenar	[n] [cak] abdi negara, aparat, pegawai negeri, pegawai pemerintah
amuk	[v] haru biru, huru hara, kegaduhan, kekacauan, keonaran, kerusuhan, mabuk, memberang, mengganas, menggila, menyerangsang, prahara, ribut; \n\n[ant] tenang
amung	[num] satu-satunya, semata wayang, tunggal
amunisi	[n] mesiu, puder
anai-anai	[n] kelekatu, kiyek, laron, rangas, rayap, semut putih
anak	[n] 1) anak cucu, ananda, anggota, arek, awing, bani, bayi, bocah, buah hati, budak, bujang, bumiputra, buyung, darah daging, entong, ibnu, kanak-kanak, keturunan, pelerai demam, putra, putri, ujang, yuana; \n\n2) penduduk, warga; \n\n3) cabang, cawang, pecahan, ranting, tunas;
anak air	anak sungai, bandar, kali, lungkang, parit, selokan, sungai kecil;
anak angin	angin sepoi-sepoi, angin silir-silir;
anak babi	genjik, kucit;
anak baju	baju dalam, pakaian dalam;
anak bangsawan	1) anak ningrat; \n\n2) anak komidi, anak tonsil, pemain sandiwara, pemain teater, pemain tonsil;
anak bawang	bau kencur, ingusan, junior;
anak bedil	melinjo ([ki]), pelor, peluru, timah panas;
anak buah	1) anggota kelompok, anggota pasukan, anggota regu, personel, cantrik, cekel, murid; \n\n2) antek, awak, bawahan, begundal, kaki tangan, pengikut, peserta, pion;
anak bukit	busut, gundukan, pongsu, pusu;
anak bungsu	bontot, buncit, bungsu, keladak ([ki]), ragil, terakhir;
anak cobek	anak batu, muntu, ulek;
anak-anakan	[n] boneka, popi ([cak]);
anak-beranak	[n] anak-pinak, sefamili, sekeluarga, sekerabat, seketurunan, sesaudara, sesuku [n] anak kesayangan, sunting hati;
anakan	[n] anak uang, bunga, rente;
analisis	[n] 1) pengurangan, penjabaran; \n\n2) kajian, kupasan, penyelidikan, studi, telaah, tilikan, ulasan, uraian;
analitis	[a] investigatif, logis, mendalam, sistematis, subtil, tajam, tersusun
analogi	[n] 1) afinitas, kemiripan, kesamaan, keserupaan, kesesuaian, paritas; \n\n2) ibarat, kiasan, metafor, paralelisme, perbandingan;
anarki	[n] kehuru-haraan, kekacauan, kerusuhan, keruwetan, pemberon-takan
anarkis	[n] pemberontak, pengacau, perusuh
anasir	[n] anggota, bagian, elemen, faktor, komponen, konstituen, molekul, partikel, unsur
ancam	[v] melagak, melasikan, mempertakuti, menakut-nakuti, meneror, menggaham, menggebah, menggerantang, menggertak, menggugat, mengintimidasi, mengugut;
ancaman	[n] bahaya, gaham, gelogok, gertakan, intimidasi, kerawanan, risiko;
ancang	[n] anju, awalan, langkah, persiapan;
ancangan	[n] 1) pendekatan, penghampiran; \n\n2) perhitungan, perkiraan
ancar-ancar	[n] dugaan, patokan, perkiraan, ramalan, taksiran, tebakan, terkaan;
ancol	[n] jazirah, semenanjung, tanjung
anda	[n] awak, dikau ([cak]), engkau, kamu, sampeyan, saudara, sira, situ ([cak]), tuan
andai	[p] jika, misal, umpama, andaikan;
andaikan	[p] andaikan, andaikata, apabila, asalkan, bila, jika, jikalau, kalau, kalau-kalau, misalnya, sekiranya, semisal, sepertinya, seumpama;
andal	[a] bijak, cakap, campin, gagah, jujur, kredibel, meyakinkan, pandai, pantas, patuh, reliabel, setia, taat, tangkas, tepercaya, terjamin, teruji;
andalan	[n] 1) harapan, jagoan, jaminan (barang), kepercayaan, sandaran, tulang punggung , tumpuan, unggulan; \n\n2) agunan, cagaran, cengkeram, gadai, jaminan, panjar, petaruh, sandar, tajak kebat;
andan	[a] albino, balar, bulai, bule ([cak])
andeng-andeng	[n] landang, tahi lalat, toh
andil	[n] 1) bagian, saham, sero, tagan; \n\n2) bantuan, jasa, kontribusi, peran(an), pertolongan, sokongan, sumbangan
andong	[n] cikar, delman, dokar, kereta kuda, sado
aneh	[a] abnormal, absurd, ajaib, asing, eksentrik, eksotis, gaib, ganjil, garib, heran, jarang, langka, luar biasa; \n\n[ant] biasa, normal;
aneka	1) [num] banyak, berbagai macam, berjenis-jenis, bermacam-macam; \n\n2) [a] serbaserbi, varia; \n\n[ant] tunggal
aneka ragam	[a] aneka jenis, aneka macam, pancaragam, pernak-pernik, rupa-rupa, serba-serbi, warna-warni;
anekdot	[n] cerita, kisah (lucu)
aneksasi	[n] pencaplokan, pendudukan, penguasaan, penyerobotan, perebutan (wilayah); [v] menaklukkan, menapakkan kaki, mencaplok ([cak]), mencengkeram, menduduki, menguasai, merebut
angan	[n] abun-abun, cipta, cita, fantasi, harapan, hasrat, impian, ingatan, khayalan, lamunan, maksud, niat, pikiran, rancangan, reka-rekaan, rencana, renungan;
angan-angan	[n] 1) angan, aspirasi, cita-cita, hasrat, keinginan, lamunan; \n\n2) bayang-bayang, citra, fantasi, gambaran, gagasan, ide, imaji, khayal(an), konsepsi, rekaan;
anggap	[v] andai, duga, ibarat, kira, pendapat, prasangka, rasa, sangka, tafsir, tanggap, terka;
anggapan	[n] citra, dugaan, estimasi, hemat, kesan, kira, opini, pandangan, pendapat, pendirian, pengandaian, pengetahuan, penilaian, perasaan, perkiraan, pikiran, ramalan, sangkaan, tafsiran, tanggapan, terkaan, tilikan;
anggar	[v] memperhitungkan, memperkirakan, menaksir, mengira-ngira;
anggar	[n] candrasa, cenangkas, jenawi, lamang, pedang, sabel, syamsir;
anggaran	[n] bujet, jumlah, nilaian, perhitungan, perkiraan, taksiran;
anggaran dasar	peraturan, statuta
anggota	[n] 1) ahli, anak buah, anasir, badan, bagian, elemen, kaki, komponen, konstituen, lengan, tangan, tubuh, unsur; \n\n2) anak buah, awak, begundal, kaki tangan, partisan, pemain, pengikut, personel, peserta, warga;
angguk	[v] 1) melenggut, menganggut, menyengguk; \n\n2) mengamini, mengiyakan, sepakat, setuju; \n\n[ant] menggeleng
anggun	[a] antun, apas, ayu, bagus, baik, begak, bongkak, cakap, cantik, cegak, elegan, elok, gelis, gombong, jangak, janguk, jelita, juwita, kacak, kirana, laksmi, manis, megah, mentereng, merinin, molek, rancak, rupawan;
anggur	[v] berpangku tangan; tidak bekerja, ongkang-ongkang; \n\n[ant] bekerja
anggut	[v] menganggut;
angin	[n] 1) aliran udara, arus udara, badai, bayu, gas, hawa, kentut, pawana, siklon, topan, udara; \n\n2) [ki] harapan, jalan, kans ([cak]), keleluasaan, kemungkinan, kesempatan, peluang, tren; \n\n3) [a] [ki] gabuk, hampa, kosong, nihil;
angin puyuh	angin langkisau, angin limbubu, punca beliung, puting beliung, siklon, tem-beliung ([cak]), tornado;
angin ribut	angin besar, angin indra bayu, badai, prahara, topan;
angin-anginan	[a] cepat marah, ketus, panas baran; \n\n2) pemarah, pembaran, pembengis, perengus, tipis telinga; \n\n[ant] penyabar
angka	[n] biji, bilangan, digit, kredit, nilai, nomor, poin, ponten, skor;
angka ganjil	angka gasal, bilangan gasal;
angka tahun	bilangan tahun, tarikh, titimangsa;
angkara	1) [n] durjana, kebengisan, kejahatan, kekejaman, kelaliman, onar; \n\n2) kekurangajaran; \n\n3) [a] loba, rakus, serakah, tamak
angkasa	[n] alam, antariksa, awang-awang, bumantara, cakrawala, dirgantara, langit, sawang langit, sawangan, tawang, udara;
angkasawan	[n] 1) penyiar, pewarta; \n\n2) antariksawan, astronaut, kosmonaut; \n\n3) penerbang, pilot
angkat	[v] 1) acungkan (tangan), ambil, naikkan, singsing, tenggar, tinggikan; \n\n2) angkut, bawa;
angkat bicara	berbicara, berkata, berkomentar, bertutur;
angkat kaki	1) [ki] berangkat, bertolak, enyah, pergi, siuh ([cak]); \n\n2) hengkang, kabur, melarikan diri, mengacir, mengibrit ([cak]), minggat;
angkat tangan	1) mengacungkan tangan, tunjuk jari; \n\n2) bertekuk lutut, kalah, keok ([ki]), menyerah, patah semangat, putus asa, roboh, rontok ([ki]), takluk, tergelincir ([cak]), tersisih, tewas ([cak]), tumbang, tunduk;
angkat topi	[ki] hormat, salut, segan, takzim;
angkatan	[n] 1) armada, bala, barisan, laskar, legiun, militer, pasukan, tentara; \n\n2) generasi, tingkatan;
angkatan bersenjata	bala tentara, militer, paramiliter
angker	[a] berhantu, menakutkan, mengerikan, menyeramkan, sangar
angket	[n] daftar pertanyaan, kuesioner; jajak pendapat, pol
angkin	[n] bengkung, kendit, sabuk, setagen, timang
angkuh	[a] arogan, bedegang, bengah, besar cakap, besar hati, besar kepala, besar mulut, bongak, bongkak, congah, congkak, gaduk, jemawa, kacak, lagak, langguk, lantam, megah, megak, meninggi, merangah, pondik, pongah, pongak, rangah, ranggi, riak, sok, sombong, takabur, terangkak-angkak, tinggi hati, uju; \n\n[ant] rendah hati
angkup	[n] (peng)apit, capit, cunam, (pen) jepit, kempa, sapit, sepit;
angkup-angkup	[n] injap, katup, klep, lidah;
angkut	[v] 1) membawa, memindahkan, memuat, mengambil, mengangkat, mengantarkan, mengirim, menggotong; \n\n2) berisi, mengandung;
angkutan	[n] beban, bobot, isi, kandungan, muatan, pikulan
anglo	[n] dapur arang, dapur kecil, genahar, kompor, perapian, tanur, tenggarung, tungku
anglung	[n] anjungan, paviliun, pesanggrahan
angon	[v] [cak] menggembala;
angsur	[v] cicil, kredit; \n\n[ant] tunai
angsuran	[n] cicilan, kredit;
ani-ani	[n] ketam, pengetam, penuai, tamin
aniaya	[n] kebengisan, kekejaman, kezaliman, penindasan, siksa;
animo	[n] hasrat, interes, kehendak, keinginan, ketertarikan, minat, perhatian, selera
anja	[a] aleman ([cak]), kolokan, manja
anjak	[v] 1) beralih, berangsur, berganti, bergerak, bergeser, berhijrah, berpindah, berubah, menyesar, merangkak, merembet; \n\n2) [ki] berangkat,bertambah, meningkat, merayap (usia, waktu);
anjakan	[n] geseran, pindahan, ubahan
anjangsana	[n] kunjungan;
anjing	[n] asu;
anjing air	berangan, berang-berang, sero;
anjing geladak	anjing buduk, anjing liar, koyok;
anjing hutan	ajak, jakal, serigala;
anjing tanah	gakang, orong-orong [v] ambruk, drop ([cak]), jatuh, jebluk ([ki]), merosot, roboh, runtuh, terban, turun
anjung	[v] [ki] melambungkan, memuji-muji, mengalem ([cak]), mengangkat-angkat, menongkat ([ki]), menyanjung-sanjung;
anjungan	[n] 1) angklung, paviliun, ruang pamer, stan; \n\n2) pujian, sanjungan; \n\n3) balkon, langkan;
anjur	[v] cabut, dorong, hela, jemput, julur, rampas, rebut, renggut, saran, sembul, sentak, tarik, tonjol, undang;
anjur	[v] derek, eret, ganjur, hela, seret, tarik;
anjuran	[n] 1) ajakan, bujukan, dorongan, imbauan, panggilan, permintaan, seruan, undangan; \n\n2) advis, nasihat, petuah, petunjuk, rekomendasi, saran, usul
anom	[a] belia, muda, remaja, yuana, junior
anomali	[n] ketaknormalan, penyimpangan
anotasi	[n] catatan, komentar, kritik
ant keturunan	, ras
antagonis	[n] antiwirawan, lawan, musuh, oponen, rival \n\n[ant] protagonis
antagonisme	[n] 1) antipati, bentrokan, friksi, konflik, kontradiksi, oposisi, perbedaan, permusuhan, perselisihan, pertentangan; \n\n2) antitesis, diskrepansi, disparitas, negasi
antagonistis	[a] anti, bentrok, berlawanan, bertentangan, inkompatibel
antar	[v] 1) mendampingi, menemani, mengiringi, menyertai; \n\n2) mengedrop, mengirimkan, menyampaikan, membawa, mengangkut;
antara	1) [n] celah, jarak, jeda, jurang, penyeling, renggangan, rumpang, sela, sempang, tengah; \n\n2) [a] jarang, jauh, renggang, rongak, rumpang, senggang; \n\n3) jeda, kurun waktu, masa, selang (waktu), selingan, tenggang; \n\n4) [p] kira-kira, lebih kurang, purata, sekitar;
antariksawan	[n] angkasawan, astronaut, kosmonaut
antek	[n] agen, anak buah, bawahan, budak, kaki tangan ([ki]), pengikut, pion
antem	[v] [cak] adu jotos, beradu buku tangan ([ki]), bergocoh, bergumul, berhantaman, berjotos, berkelahi, berlinyak, bertinju, jotos-jotosan
anteng	[a] kalem, tenang \n\n[ant] jahil, lasak
antero	[num] segenap, seluruh, semua, serata \n\n[ant] sebagian
anteseden	[n] acuan, ikutan, kausa, model, preseden, referensi, terdahulu
